account_id,bioguide_id,mem_name,screen_name,chamber,state_abbr,party_code
432895323,G000359,Lindsey Graham,LindseyGrahamSC,Senate,SC,200
217543151,S001184,Tim Scott,SenatorTimScott,Senate,SC,200
81191343,S001184,Tim Scott,votetimscott,Senate,SC,200
296361085,T000250,John Thune,SenJohnThune,Senate,SD,200
26533227,T000250,John Thune,johnthune,Senate,SD,200
2955485182,R000605,Mike Rounds,SenatorRounds,Senate,SD,200
978029858,R000605,Mike Rounds,RoundsforSenate,Senate,SD,200
76649729,A000360,Lamar Alexander,SenAlexander,Senate,TN,200
21669223,A000360,Lamar Alexander,LamarAlexander,Senate,TN,200
278145569,B001243,Marsha Blackburn,MarshaBlackburn,Senate,TN,200
63150856,B001243,Marsha Blackburn,VoteMarsha,Senate,TN,200
13218102,C001056,John Cornyn,JohnCornyn,Senate,TX,200
1648117711,C001056,John Cornyn,TeamCornyn,Senate,TX,200
1074480192,C001098,Ted Cruz,SenTedCruz,Senate,TX,200
1379584350,C001098,Ted Cruz,TeamTedCruz,Senate,TX,200
23022687,C001098,Ted Cruz,tedcruz,Senate,TX,200
88784440,L000577,Mike Lee,SenMikeLee,Senate,UT,200
2164909022,L000577,Mike Lee,MikeLeeforUtah,Senate,UT,200
1078693601356509184,R000615,Mitt Romney,SenatorRomney,Senate,UT,200
50055701,R000615,Mitt Romney,MittRomney,Senate,UT,200
7429102,W000805,Mark Warner,MarkWarner,Senate,VA,100
409719505,W000805,Mark Warner,MarkWarnerVA,Senate,VA,100
1267940407,K000384,Tim Kaine,SenKaineOffice,Senate,VA,100
172858784,K000384,Tim Kaine,timkaine,Senate,VA,100
987013218441801728,K000384,Tim Kaine,TeamKaine,Senate,VA,100
29442313,S000033,Bernie Sanders,SenSanders,Senate,VT,328
216776631,S000033,Bernie Sanders,BernieSanders,Senate,VT,328
242836537,L000174,Patrick Leahy,SenatorLeahy,Senate,VT,100
4917423588,L000174,Patrick Leahy,PatrickLeahy,Senate,VT,100
117501995,C000127,Maria Cantwell,SenatorCantwell,Senate,WA,100
35567751,C000127,Maria Cantwell,MariaCantwell,Senate,WA,100
293131808,M001111,Patty Murray,PattyMurray,Senate,WA,100
158470209,M001111,Patty Murray,MurrayCampaign,Senate,WA,100
233737858,J000293,Ron Johnson,SenRonJohnson,Senate,WI,200
142332083,J000293,Ron Johnson,RonJohnsonWI,Senate,WI,200
1074518754,B001230,Tammy Baldwin,SenatorBaldwin,Senate,WI,100
87510313,B001230,Tammy Baldwin,tammybaldwin,Senate,WI,100
234374703,M001183,Joe Manchin,Sen_JoeManchin,Senate,WV,100
113355380,M001183,Joe Manchin,JoeManchinWV,Senate,WV,100
193794406,C001047,Shelley Moore Capito,SenCapito,Senate,WV,200
158890005,C001047,Shelley Moore Capito,CapitoforWV,Senate,WV,200
202206694,B001261,John Barrasso,SenJohnBarrasso,Senate,WY,200
499268312,B001261,John Barrasso,barrassoforwyo,Senate,WY,200
291756142,E000285,Mike Enzi,SenatorEnzi,Senate,WY,200
1848942470,E000285,Mike Enzi,EnziforWyo,Senate,WY,200
